MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,6/9/2016,6:25,D12,65,1,1.54%,0.0697,314.159,0.348732495,5,900.86,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5,i,BSA.06-16,DK,Moderate sediment and low detritus.,cylinder,39.27,,,,,,,,,
Phyto,6/9/2016,6:25,D12,65,1,1.54%,0.0697,314.159,0.348732495,5,900.86,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,44.4,i,BSA.06-16,DK,Moderate sediment and low detritus.,elliptic prism,10322.01,,,,,,,,,
Phyto,6/9/2016,6:25,D12,65,1,1.54%,0.0697,314.159,0.348732495,5,900.86,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,46,46,2.8,i,BSA.06-16,DK,Moderate sediment and low detritus.,sphere,11.49,,,,,,,,,
Phyto,6/9/2016,6:25,D12,65,1,1.54%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,477,995,0.65,c,BSA.06-16,DK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,6/10/2016,5:40,D16,64,1,1.56%,0.0697,314.159,0.418478994,6,750.72,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,14,14,2.8,i,BSA.06-17,DK,Low sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,6/10/2016,5:40,D16,64,1,1.56%,0.0697,314.159,0.418478994,6,750.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,441,916,0.65,c,BSA.06-17,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,6/13/2016,12:35,D22,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,20.4,i,BSA.06-18,DK,Fragment. Moderate sediment and low detritus.,cylinder,1385.75,,,,,,,,,
Phyto,6/13/2016,12:35,D22,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,7,7,5.6,i,BSA.06-18,DK,Moderate sediment and low detritus.,cylinder,93.07,,,,,,,,,
Phyto,6/13/2016,12:35,D22,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,44,44,2.8,i,BSA.06-18,DK,Moderate sediment and low detritus.,sphere,11.49,,,,,,,,,
Phyto,6/13/2016,12:35,D22,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,607,1277,0.65,c,BSA.06-18,DK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,6/13/2016,12:35,D22,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,1500,cf. Planktolyngbya limnetica,Soft Body,Planktolyngbya,limnetica,,1,11,1.9,f,BSA.06-18,DK,Moderate sediment and low detritus.,cylinder,1.21,,,,,,,,,
